"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"ARHGAP17",0.696986058635896,6.05174726737348,13.9745593741507,1.21852705396932e-38,1.16226066777038e-37,76.0875296316768,"stable"
"BISPR",1.66701559586453,2.37074391207702,13.9280036258823,1.99570018420706e-38,1.88410962461126e-37,76.0837765557908,"stable"
"CCDC13",-1.92265253041984,-2.65722479264298,-13.9125964566066,2.34921886547343e-38,2.21085490421459e-37,76.0592683289276,"stable"
"LCP1",2.01706471723424,6.91774981230952,13.9676650345307,1.31095291196934e-38,1.24775539494931e-37,76.0304188625503,"up"
"AL023553.1",-2.46300160713182,-4.77861327801546,-13.9008856671614,2.6590876772513e-38,2.49459268028208e-37,76.0176934615108,"down"
"ZNF331",-1.12422305011413,4.728674626467,-13.9680085417837,1.30618668939571e-38,1.24366042315618e-37,76.0168929131659,"stable"
"GLTP",-0.965339437604386,6.14426356248036,-13.9742482340134,1.22255470778003e-38,1.16568765380505e-37,76.0141805781083,"stable"
"ANO10",-0.859926830429034,5.30302755651201,-13.9693021461856,1.28839216889133e-38,1.22758958181643e-37,76.0060831182964,"stable"
"AXL",1.64352027363732,6.70614221406998,13.9647505640692,1.35209542239056e-38,1.28645785894732e-37,75.9920302930153,"stable"
"CGAS",1.38758589653264,2.49651128864825,13.9218849123691,2.12925811116957e-38,2.00737230930656e-37,75.9896757719098,"stable"
"CYS1",-2.78247660589324,6.2988232191771,-13.9750662998674,1.21199329570411e-38,1.15644000869817e-37,75.9761930481443,"down"
"DPP9-AS1",2.4999456972111,-1.70058809955189,13.8934140785945,2.8777393750216e-38,2.69783035395382e-37,75.9751794040003,"up"
"ABCA8",-2.11957130727386,2.52475737764226,-13.9477528126138,1.61900747833724e-38,1.5344230650116e-37,75.9451223805217,"down"
"LTBR",1.04841431572402,7.13877102220841,13.9629942953659,1.37750679031702e-38,1.31017070102802e-37,75.9183822987648,"stable"
"MEFV",2.05861119028547,0.606316854819675,13.8965355634926,2.78429251924729e-38,2.61113854585724e-37,75.8753303359134,"up"
"TNNI2",2.08018333123451,-0.895467633192226,13.8889321302544,3.01740536631977e-38,2.82481399028511e-37,75.8716556890216,"up"
"AC025265.1",3.02649391802647,-1.3634209801864,13.8827278472705,3.22195674853872e-38,3.01315327317127e-37,75.8676813728799,"up"
"CAMKMT",-0.814568137190212,2.60705538811456,-13.9246537719895,2.06775100332745e-38,1.95075791348401e-37,75.8190327576235,"stable"
"PBX1",-1.73414527831919,5.80881064073768,-13.9565201399087,1.47536123073995e-38,1.40026142720706e-37,75.8187187444865,"stable"
"ZFAS1",1.68975384044401,4.14037210365606,13.9194805649376,2.18414502285692e-38,2.05767028646661e-37,75.8175547260895,"stable"
"DARS2",-0.842102661929784,4.7378384103495,-13.9415038384332,1.72982107541946e-38,1.63655478737285e-37,75.7500487568094,"stable"
"CERKL",-2.35351448139322,0.713887642495342,-13.9096417604787,2.4238290266784e-38,2.27867124345376e-37,75.7480838475314,"down"
"PDCD6IPP1",-2.44625709121599,-3.73774760110997,-13.8796212380364,3.32951386718575e-38,3.11156939027482e-37,75.7454260352001,"down"
"ORMDL3",-0.684930783314614,5.86888950802769,-13.9444300621512,1.67701929556148e-38,1.58772038674416e-37,75.7198173155997,"stable"
"COL6A2",1.98583996998339,8.47158871141543,13.9458439789113,1.65208477382817e-38,1.56466608816252e-37,75.7116836833268,"stable"
"M1AP",-1.57010461138126,-0.271788149908315,-13.8903169684153,2.97354490735679e-38,2.78569832480959e-37,75.7018665562651,"stable"
"AC093824.2",-2.37637481316249,-4.4836583782458,-13.8711182759836,3.64255453208891e-38,3.39819666368713e-37,75.6950281223273,"down"
"AC116407.1",-1.87493109922242,-1.77130976838753,-13.8803642854647,3.30346690257562e-38,3.08830385606198e-37,75.6785419353773,"stable"
"PABPC1P4",-2.04063625171652,-0.481471489568874,-13.8879657571099,3.04839359325045e-38,2.85282823812325e-37,75.6623639907592,"down"
"GDAP2",-0.638687692234407,3.97527087588913,-13.9236225128843,2.09044955219501e-38,1.97147848728289e-37,75.6459815306357,"stable"
"ITGA4",1.89157853855631,5.08143908805563,13.9122270409584,2.35842045754977e-38,2.21873576518682e-37,75.6340316982315,"stable"
"SH2D4A",-1.29859455992636,4.05133003355272,-13.9270124613356,2.01675414923869e-38,1.90331616506117e-37,75.6305158577848,"stable"
"FBXL22",-1.4031832348837,-0.468667516455202,-13.8791601476616,3.34577984358642e-38,3.12568115561808e-37,75.6072625202025,"stable"
"ATXN10",-0.544826274523341,6.50416912770174,-13.933462007437,1.88361941002746e-38,1.78080407692723e-37,75.580839298133,"stable"
"AC243962.1",2.46027952132991,-3.18403660248751,13.8465818392137,4.72009517262126e-38,4.39122802804723e-37,75.5443341329635,"up"
"ABCG8",-2.78950634628131,-2.76124371664629,-13.8649164378587,3.88921919765088e-38,3.62579085978496e-37,75.5334820369615,"down"
"FAS",1.29125828114842,4.96922357080902,13.9050906182903,2.54339735991078e-38,2.38773004250447e-37,75.5109204720976,"stable"
"DLL4",2.31301238399017,6.177955485724,13.9051475193807,2.54186675023308e-38,2.38712894246057e-37,75.4691443054908,"up"
"LINC02499",-3.10126225692282,-4.24359062756753,-13.8529116487457,4.41495817530525e-38,4.11163107316028e-37,75.4648321586062,"down"
"TRIM22",1.4092886618157,6.60003391761353,13.9145155517517,2.30198968231119e-38,2.1679293067133e-37,75.4563275340841,"stable"
"LZTS1",2.371596555709,5.16623929328521,13.8892074913442,3.00863310410452e-38,2.81758542742754e-37,75.4357906245107,"up"
"RAF1",-0.858815819805404,5.17070285746307,-13.9109812406097,2.38971710490933e-38,2.24739021455029e-37,75.3974668305914,"stable"
"RAD54L",2.39636121781953,0.760039576356232,13.8490864029393,4.5969242680481e-38,4.279608801212e-37,75.3819839826212,"up"
"NCR3",2.10545982390012,-0.575426483075978,13.8431847911225,4.89242879817463e-38,4.54524604770125e-37,75.3748257124708,"up"
"CAPN5",-1.15084222174957,5.02640248464998,-13.9053182620253,2.53727936989101e-38,2.38365572759347e-37,75.3350687009497,"stable"
"CTSZ",1.20512534752428,8.27179169922321,13.9041329926027,2.56929523523436e-38,2.41119859457836e-37,75.2560028889063,"stable"
"KIF20A",2.57534330757113,2.30875343644109,13.8431471943102,4.89437076509402e-38,4.54547519756498e-37,75.2454029248249,"up"
"TCAF2",1.57700079040166,3.46919063649661,13.8586221973832,4.15658027284995e-38,3.87369587332822e-37,75.2444699182456,"stable"
"POU2F2",2.20321285147665,3.21531266682645,13.8486178850734,4.61971921495924e-38,4.29933743809396e-37,75.2104138917778,"up"
"MGRN1",0.953510299136304,7.09592579686298,13.8923258614363,2.91104638484892e-38,2.72810121183395e-37,75.1712651676155,"stable"
"PRSS8",-2.31061458139262,4.62733886059535,-13.8860055408413,3.1122284003676e-38,2.91155156561954e-37,75.1153805447192,"down"
"NUP85",0.796847396578581,4.8496939521708,13.8679555034237,3.76633419091971e-38,3.51245051571962e-37,75.0854202280761,"stable"
"SH3GL1",1.11110954478787,6.30200423121752,13.8758951664643,3.46324735494725e-38,3.2342942556895e-37,75.0530864828577,"stable"
"LINC02348",7.30259755990632,3.81952995469927,13.8112594229965,6.85159181957392e-38,6.33683614578875e-37,75.0282274091142,"up"
"ACLY",1.32644372793861,8.56512550028954,13.8739290333719,3.53595829843017e-38,3.29989954394395e-37,74.9309029482213,"stable"
"JAZF1",0.950956624794012,4.42956815831667,13.8456377133336,4.76737475732055e-38,4.43367506046752e-37,74.9212935350854,"stable"
"KTN1",-0.946503011976418,7.64461648150006,-13.8746824380721,3.50791804735329e-38,3.27487112415168e-37,74.9145090687619,"stable"
"NMNAT1",-0.813917970670172,3.4293130714906,-13.8452389995247,4.78748286087302e-38,4.45083184693923e-37,74.8703794726782,"stable"
"ACSM3",-1.59110538647367,4.55304476506543,-13.8574585393635,4.20797864620965e-38,3.92023361578086e-37,74.842812185261,"stable"
"FAM110A",1.14154683608502,3.52544318902432,13.8233027702273,6.03440841665026e-38,5.58490018872029e-37,74.8259050332274,"stable"
"AC138356.2",-1.4800702036199,-0.530245606886339,-13.8041212215531,7.38706405589237e-38,6.82972280919263e-37,74.8185378039769,"stable"
"RAD51",1.53874852721137,1.08264891323827,13.7962404472593,8.02679057048644e-38,7.41351390891776e-37,74.780040156627,"stable"
"AC087164.1",2.06004933939084,-2.53135895662595,13.7764393592831,9.88836694692333e-38,9.09214316121084e-37,74.7710487161348,"up"
"ZDHHC18",0.75047470720714,4.91053494394952,13.8377228751131,5.18275394808286e-38,4.80830445868504e-37,74.7562211963837,"stable"
"C15orf61",-1.04260184367531,1.44393235822827,-13.8119175897338,6.80421151508877e-38,6.29518699594755e-37,74.7551487312526,"stable"
"SULT2B1",-2.87944625074925,-1.53720122106271,-13.797126915389,7.95216014524609e-38,7.34711639608333e-37,74.7460503940273,"down"
"CD53",1.85061657995302,5.81146066073744,13.8309429541064,5.56712668987313e-38,5.15955066743444e-37,74.6873263697644,"stable"
"FAM107A",-1.83400086196784,5.01264387034191,-13.8447722096893,4.81113162428602e-38,4.47126728285465e-37,74.6746654264894,"stable"
"SLPI",-4.03175213188109,1.69126939169358,-13.8285606290113,5.7088260489681e-38,5.28539516660679e-37,74.665924017338,"down"
"SUMF1",-0.936672352207302,5.61587142683008,-13.84135539856,4.98781752452973e-38,4.62905377181347e-37,74.6380519875785,"stable"
"SLC25A20",-0.747790386108409,4.41509163435227,-13.8316647275422,5.52489187417217e-38,5.12217845540471e-37,74.6260759768008,"stable"
"MYO10",-1.35562015860152,6.01189451425034,-13.8423471493105,4.93587761540696e-38,4.58243596344499e-37,74.6179676763222,"stable"
"PARG",-0.693701832415117,4.29437546095356,-13.8294515947261,5.6554160147575e-38,5.23775523964346e-37,74.6162091788373,"stable"
"GFI1",2.30069402327043,1.29431770209218,13.777050584864,9.82492935958045e-38,9.03691272689781e-37,74.5967293049723,"up"
"LINP1",3.11503347134998,-0.138529341008069,13.7626346277353,1.14350169152363e-37,1.04783210366137e-36,74.5508645706488,"up"
"GAS5",1.49186282971354,7.08508460903829,13.8302519562852,5.60786207333517e-38,5.19550787526823e-37,74.5421953429751,"stable"
"SEPTIN1",1.66301012054191,3.02095213805025,13.7864918669813,8.89500849476439e-38,8.2012712435221e-37,74.5372703615269,"stable"
"RPL17P50",1.52860613009545,0.74984772086144,13.7709100939403,1.04811046165641e-37,9.62395126641494e-37,74.5319414408901,"stable"
"ATF4",0.959206812131562,8.01627935344487,13.8320044266992,5.50512491533067e-38,5.1056177526754e-37,74.4988416923638,"stable"
"SIGLEC1",2.96105501890052,4.07697555033606,13.7804442450603,9.4800157659892e-38,8.72864638453649e-37,74.4691305760592,"up"
"GLIS3-AS1",-2.00167281902712,-4.59983638916018,-13.7515380576634,1.2851223271816e-37,1.17399318011561e-36,74.4620867867439,"down"
"OR51E1",2.83237101431659,2.5767195982767,13.768826724533,1.07135126373684e-37,9.82725627208761e-37,74.4587957784662,"up"
"ADGRE1",2.65373569866377,1.26806106328972,13.7617989300297,1.15360306689935e-37,1.05636630565934e-36,74.4519053811945,"up"
"OR7E14P",-1.59604845034181,1.48425467674271,-13.7866448618341,8.88068501262823e-38,8.19088154656306e-37,74.4366610947241,"stable"
"LINC01077",5.97014675150589,-0.657438570711281,13.7399769613286,1.45128460366438e-37,1.32083648314492e-36,74.4323717339196,"up"
"HOXA7",-2.01856674645058,0.818978812193181,-13.7811252209666,9.41227239288911e-38,8.66924930945183e-37,74.4184349601539,"down"
"FAM83F",-3.71498634702665,0.991293093434949,-13.797273491877,7.93988688224808e-38,7.33830565621632e-37,74.4177276704697,"down"
"MMP11",2.21089678195952,4.35200782059569,13.783800875041,9.15073789248002e-38,8.43125719495445e-37,74.4133408123554,"up"
"GRIK3",5.61151389581899,3.69795726896266,13.7591164406575,1.18663192465427e-37,1.08549898204812e-36,74.4121133569953,"up"
"RRM2",2.5053466850807,3.32665796051045,13.7702816023683,1.05506810881499e-37,9.68452110015325e-37,74.3992035996482,"up"
"ALOX15B",4.0323345141051,0.754795425828218,13.7470536299303,1.3471963051344e-37,1.22944272747664e-36,74.3795379160597,"up"
"PLCB2",2.27596270707894,4.33338537174751,13.7777293237414,9.75495984343541e-38,8.97563429382945e-37,74.3571697921682,"up"
"DOCK2",2.55247499555632,4.80801128199359,13.7779776315625,9.72948664690605e-38,8.95526934352369e-37,74.3288556696388,"up"
"TAFA1",-1.75812756890337,-2.68819348421976,-13.742433992606,1.41426698611549e-37,1.28933445874629e-36,74.2798765585346,"stable"
"TNFSF13B",2.66197309515301,3.52620295743989,13.7593605344414,1.18358788474352e-37,1.08308390326769e-36,74.2791167907467,"up"
"LINC01684",2.29902736564418,-1.18781198422822,13.7344122517159,1.53873077511866e-37,1.39852371330446e-36,74.2759236089592,"up"
"AC009119.1",1.49578390060358,-1.0793091361128,13.7378448273757,1.48418877740126e-37,1.34986667230945e-36,74.2731925710555,"stable"
"CDC37L1",-0.77746170037146,4.39017406173453,-13.7930714444589,8.29933708206888e-38,7.66259730869252e-37,74.2207904638444,"stable"
"AC092295.2",-1.1385507550158,-0.094518119419137,-13.7472109106427,1.34496947652518e-37,1.22782845095653e-36,74.2095341346148,"stable"
"ZNF750",-1.95120229973244,-1.58350517800388,-13.7404732812566,1.44373004104761e-37,1.31485359580735e-36,74.1957964742432,"stable"
"PPP1R9B",0.883938250295443,6.43387255449121,13.7929247626808,8.31217320199323e-38,7.67180681211161e-37,74.1597795877214,"stable"
"LIX1L",0.856244216923239,5.56421775687092,13.7855053562348,8.98792069561258e-38,8.28408833588053e-37,74.1467201453446,"stable"
"EFNA3",2.21541436260371,1.38977194516822,13.7337870460791,1.5488778800814e-37,1.40679247021485e-36,74.1377912440073,"up"
"DDX55",0.867637054548665,4.04404422759157,13.7653390990585,1.11141205161573e-37,1.01877538215115e-36,74.1204481575548,"stable"
"SERPINB1",0.736584314988199,6.62683147873646,13.7888324550263,8.67837713650613e-38,8.00704224996567e-37,74.0986737452412,"stable"
"TMEM91",3.4278440542044,4.01153860746091,13.7401187474285,1.4491224453495e-37,1.31931650270665e-36,74.0904288456883,"up"
"CCDC142",1.11177801320238,3.15597763585111,13.7455792788674,1.3682500745723e-37,1.24823140522057e-36,74.0501025369446,"stable"
"DNAL1",-0.678630497835626,4.62708130512326,-13.7750619754115,1.00328224290086e-37,9.22180442120602e-37,74.0171221974175,"stable"
"USP54",-0.843153538835117,3.98830523202334,-13.7698669949849,1.05968315031797e-37,9.72355394466991e-37,74.0124360532987,"stable"
"RAPGEFL1",1.76533246456519,2.38308295479572,13.7264609382407,1.6728671276251e-37,1.51889310619317e-36,73.9733278497417,"stable"
"PJA1",-0.865792506320124,4.65299963316003,-13.7713156864614,1.0436446867134e-37,9.58622861944493e-37,73.9651419090926,"stable"
"PDIA5",1.64142890346466,5.98847008526602,13.762500879695,1.1451124071989e-37,1.0489495682206e-36,73.9275115685748,"stable"
"BTN3A3",1.39548451378422,5.7129922129237,13.7612661090208,1.16008983205126e-37,1.06194361819591e-36,73.9214152776859,"stable"
"HCP5",1.33547763861687,6.30065895103861,13.7666423339195,1.09627062862054e-37,1.00523967491703e-36,73.9196611117742,"stable"
"NLRP2",-2.58232943515999,0.443846096002263,-13.7337881674756,1.54885962022489e-37,1.40679247021485e-36,73.9187854995939,"down"
"RPL18A",1.06489630923018,8.0489307128126,13.7735916439786,1.01893470922366e-37,9.36246656055677e-37,73.8874263132059,"stable"
"APOBEC3C",2.09064089595439,5.74403678222346,13.7498185575258,1.30857959361294e-37,1.19501485231438e-36,73.8660978467276,"up"
"S1PR4",1.8785932043643,1.80523416406656,13.7096116916124,1.9968472572179e-37,1.80693448061175e-36,73.8446860380282,"stable"
"AC087468.1",3.61531432620827,-0.816752419483416,13.6897554682872,2.4597264253146e-37,2.21681293833731e-36,73.8424682778721,"up"
"EXOSC9",0.545050861470231,4.28520453766712,13.7420847314878,1.41947102122129e-37,1.29363891981595e-36,73.8111280328124,"stable"
"CTD-2297D10.2",-3.22953381325748,-1.90233916194586,-13.7075311173734,2.04096321128382e-37,1.84623163363501e-36,73.807304927763,"down"
"POU5F1P3",2.16530046095963,-2.0740752484958,13.6836966468232,2.62120412337499e-37,2.35808096999099e-36,73.7843858679962,"up"
"ISOC1",-0.921563398221461,4.71705257697411,-13.7546815659284,1.2433167920156e-37,1.13657721880403e-36,73.7832283381112,"stable"
"STPG2",-1.55769073921551,-1.0751159137119,-13.7019253406153,2.16471974568478e-37,1.95620039842603e-36,73.7813326854535,"stable"
"LYPD3",-1.67362102343665,0.0237417158973453,-13.7099438911543,1.98989189322112e-37,1.80124852940732e-36,73.779147337165,"stable"
"C6orf136",-0.949549775962719,3.70361792375004,-13.7447834299551,1.37975074109563e-37,1.25829513164136e-36,73.7742709647784,"stable"
"MFSD3",-1.30111405048162,3.41238631963911,-13.7419919934576,1.42085603271032e-37,1.29446116034757e-36,73.750377867365,"stable"
"LAMA2",-2.09261491121273,2.58830088431712,-13.7370453684461,1.49671715032964e-37,1.36079960103894e-36,73.7283732294831,"down"
"GPR62",-2.38656799374997,-2.88165960475219,-13.6898085590733,2.4583561989373e-37,2.21632301297602e-36,73.7196159855442,"down"
"PPARA",-1.00355214741447,5.98169029399293,-13.7553424312439,1.23470184185553e-37,1.1290868275522e-36,73.715365173076,"stable"
"TMC1",-1.62849587282588,-0.873777660562803,-13.6956470300049,2.31221943863767e-37,2.08738140029472e-36,73.6967758554008,"stable"
"AC090241.2",-2.22227836199839,-1.75562768376732,-13.6925042747448,2.38977278744649e-37,2.15594172197225e-36,73.693731699651,"down"
"P2RY2",-1.7490881248351,0.648057732523611,-13.707468346836,2.04230916628707e-37,1.84682608318681e-36,73.6898982581906,"stable"
"AC122134.1",3.86836964108022,-1.42667757861561,13.670072441517,3.0239338945413e-37,2.70800653241287e-36,73.6769959130958,"up"
"ICAM3",2.072344210292,0.407774870451299,13.6836438488106,2.62265672385662e-37,2.3581043621745e-36,73.6546054829464,"up"
"SDHAP3",2.72089260987131,4.957235923662,13.7122419989235,1.94243235747401e-37,1.75947622866869e-36,73.6444685685113,"up"
"LINC01480",2.34094339296181,-0.45877394958561,13.6773348858907,2.80213330976489e-37,2.51610175155447e-36,73.6434743157448,"up"
"PDXK",-1.10037054799098,7.119000728689,-13.7521908278686,1.27632743348608e-37,1.16635620813322e-36,73.6399954175501,"stable"
"AC007326.3",3.13355445359766,-3.4110801082268,13.662605109965,3.27024044815468e-37,2.92467267831632e-36,73.6339319241429,"up"
"OACYLP",3.43888882323177,-0.718077880034629,13.6697995919214,3.03259951621176e-37,2.71486004102403e-36,73.6260366448304,"up"
"NDUFV2",1.64239690161091,-0.4833182916735,13.677090588073,2.80932393750829e-37,2.52086992678957e-36,73.6134412215708,"stable"
"TBX19",1.45877735342917,2.24192763192392,13.6860185573856,2.55810939439235e-37,2.30315745743612e-36,73.5423839542901,"stable"
"IGFALS",-1.93324032188776,-1.52482164201723,-13.6772131254598,2.80571489398353e-37,2.51847431327373e-36,73.5319822654671,"stable"
"CLINT1",-0.751701909156701,7.04106613750068,-13.7395056636422,1.45849475658176e-37,1.32694813075908e-36,73.5171460694048,"stable"
"AL109615.3",2.76045863602436,2.72622445617455,13.6780387435369,2.78151843305229e-37,2.49842788030144e-36,73.499033206596,"up"
"SIPA1",1.12660683053848,5.82116393391448,13.7236769378261,1.72253570093263e-37,1.563460636879e-36,73.497102689995,"stable"
"CSF2RA",2.00934893518993,3.45880999043856,13.6863886093682,2.54819450830007e-37,2.29500138248376e-36,73.473708271899,"up"
"ASAP1",1.08042763247668,6.08682107047054,13.7211278324289,1.76930108633054e-37,1.60482072823729e-36,73.4424775714097,"stable"
"TRPA1",3.97648866035895,1.69141787513452,13.6621595050611,3.28555496313765e-37,2.93640998905489e-36,73.4377488254727,"up"
"AC016026.1",2.37087987205372,-1.11143651913557,13.6505363850189,3.71126743188613e-37,3.310262887017e-36,73.3996995358206,"up"
"AC243960.1",2.03066343327202,-0.228271017365521,13.6555596875235,3.52092554142189e-37,3.1436248956578e-36,73.391301481005,"up"
"PLCG2",-1.56380590918824,5.56774990592049,-13.7231963383976,1.73125746249296e-37,1.57084518051984e-36,73.3806404139206,"stable"
"OSMR",1.57385552797311,7.33401647151333,13.7200125319489,1.7901579937277e-37,1.62318958836074e-36,73.3757405164804,"stable"
"KCNE3",2.07744150898244,5.5906486656549,13.697808360744,2.26034502608393e-37,2.04192624121841e-36,73.3367131229915,"up"
"TSPAN4",1.19451147934942,6.58612079175831,13.7100518463281,1.98763680377595e-37,1.79981485926514e-36,73.2976968278824,"stable"
"TUBB",0.850612001062868,8.63924412861449,13.7177018174903,1.83415281245788e-37,1.66251876969644e-36,73.2772357122507,"stable"
"CCDC178",-2.07929424022011,0.442185331145038,-13.6685299355108,3.0732500109471e-37,2.75033308723343e-36,73.2750334423839,"down"
"JAML",2.06941548871047,3.97365272181042,13.6717438588357,2.97138607908687e-37,2.66361763799656e-36,73.2701090711348,"up"
"RPL38",0.927613661806197,8.26121025351865,13.7144834930678,1.89722883837436e-37,1.71911117318328e-36,73.257262448443,"stable"
"AC016526.2",-1.73998494762432,-4.01598434067743,-13.637898503765,4.23671229954306e-37,3.76515512679312e-36,73.2546124179198,"stable"
"ST3GAL6",-1.37334661022634,3.52843336133355,-13.6950771260448,2.32609431027789e-37,2.09920029105253e-36,73.2399450899633,"stable"
"PBK",2.22229940822686,0.981816090752043,13.6458055241913,3.89989152290643e-37,3.47272970814238e-36,73.2388431627944,"up"
"AC004921.1",1.96508949879732,-1.33193715294891,13.6343312743831,4.39800896448011e-37,3.90461643561724e-36,73.2259173829061,"stable"
"AVPI1",-1.03859800803587,3.16213332733129,-13.6844333006116,2.60102042617754e-37,2.34100569542371e-36,73.2018613298017,"stable"
"FTH1P22",3.33811155239996,-1.47249012670419,13.6261173247355,4.79305673849388e-37,4.24550503047565e-36,73.200867851011,"up"
"PLAAT3",1.15876688460667,7.0125304290674,13.7028721255356,2.14330518308423e-37,1.93750163752038e-36,73.195117654466,"stable"
"RIC3",-2.93622732753672,0.765672996026083,-13.6709516356423,2.99617844112367e-37,2.68404732253284e-36,73.1863308343071,"down"
"MED10",0.807163740922883,4.72891458647578,13.6836767579449,2.62175122017871e-37,2.35808096999099e-36,73.1699876858318,"stable"
"NEK2",2.26455174919955,0.796756398260328,13.6374007510988,4.25885992148693e-37,3.78358357239588e-36,73.161390299264,"up"
"RTN4IP1",-0.916389347278704,2.91073526214657,-13.6709550603521,2.99607082362173e-37,2.68404732253284e-36,73.1053335296847,"stable"
"E2F7",2.32461941138816,0.34301149005604,13.6294541064493,4.62848147880999e-37,4.10244117057366e-36,73.1027866696005,"up"
"NT5C2",-0.904938402965452,4.37650878439483,-13.6867539257787,2.53844406364591e-37,2.28698797830894e-36,73.0992952556809,"stable"
"FKBP1A",0.720351640865319,7.82084797766122,13.697148730365,2.27605274240273e-37,2.05542358131701e-36,73.0853767851804,"stable"
"RASSF8-AS1",-1.06865595568191,3.65374390438845,-13.6769030899974,2.81485519763074e-37,2.52498820872785e-36,73.0581628525818,"stable"
"AC097504.2",-2.22356188572182,-3.53527735820641,-13.6226022825116,4.97273330832609e-37,4.40174729160908e-36,73.0544385555447,"down"
"CADM1",-1.53402809174587,5.43975574300744,-13.6913121578298,2.41986385093836e-37,2.18235417327142e-36,73.054119874817,"stable"
"NKG7",3.50845724285263,4.12827266502794,13.6395587563554,4.1636654191996e-37,3.70392160648904e-36,73.0334271441039,"up"
"FKBP11",1.8747367225634,3.94909609762858,13.6498917389337,3.73642508824877e-37,3.33048635193238e-36,73.0285893627195,"stable"
"ST3GAL4",-1.40475929159072,4.74813793261063,-13.6827442269152,2.64753112076133e-37,2.37967161950562e-36,73.007403801018,"stable"
"DYNLT3",-0.816344818666004,5.55081593845013,-13.6821414745236,2.66432849777392e-37,2.39396701348239e-36,72.9763538075856,"stable"
"CEP250-AS1",1.86608657516098,-3.39418233349176,13.6006354053678,6.25789434794257e-37,5.51204544208397e-36,72.9690056599132,"stable"
"C1orf216",0.885388991587744,3.97073461720257,13.6518599117481,3.6601438439742e-37,3.2657496420844e-36,72.9475876164463,"stable"
"THRB-AS1",-2.25202543550789,-2.21509142290067,-13.6167549640466,5.28661509775933e-37,4.67650029696876e-36,72.9294574864587,"down"
"XPA",-0.648131159718432,3.7440698194422,-13.6568110935659,3.47504097257098e-37,3.10369082466932e-36,72.8736351330988,"stable"
"DOCK10",1.48547742874086,5.03554366722096,13.6521531350744,3.64891286204051e-37,3.25681263838316e-36,72.8684949221833,"stable"
"RBBP5",-0.558615009641056,4.993728937994,-13.6657960179789,3.16263422556244e-37,2.82938100953554e-36,72.851561526429,"stable"
"TUSC2",-0.74828106149491,4.58279291325073,-13.6617859100543,3.2984497033803e-37,2.94695213085747e-36,72.8326933181767,"stable"
"COL4A1",1.76309701714177,10.1273492009612,13.6734397702371,2.91899812413891e-37,2.61753102690342e-36,72.7938005902077,"stable"
"LINC02061",-3.39630447741465,-3.15602637670899,-13.6027539614157,6.12073604495987e-37,5.39477892299355e-36,72.7875705786572,"down"
"CD7",2.90710872310281,2.44276404288261,13.60656917723,5.88124411546415e-37,5.1871025402574e-36,72.7790636241073,"up"
"HCG27",2.47368630448526,1.05450234695214,13.6004648608106,6.26906791539995e-37,5.52007385706744e-36,72.7710151213466,"up"
"DENND10",-0.659948868667775,3.96071825211965,-13.6480518643231,3.80916559529733e-37,3.3930680379107e-36,72.756096943581,"stable"
"TLCD4",-1.45248516787603,3.6675338416428,-13.6504432784819,3.71489050919659e-37,3.31239256177516e-36,72.7548270208332,"stable"
"AL138756.1",-1.18048393414052,2.95988219799892,-13.6389585402336,4.18992742563601e-37,3.7260475667049e-36,72.7391422356714,"stable"
"TCL6",-3.59401191873067,-0.50404886512214,-13.6202089765981,5.09889540944321e-37,4.51193345603931e-36,72.7374858983137,"down"
"LPXN",1.26156116098101,4.51474169294114,13.6339130043582,4.41731789217218e-37,3.92046101704471e-36,72.7269106046478,"stable"
"MTCH2",-0.746379127281123,6.59204683765238,-13.6623324239602,3.27960363343784e-37,2.93206844347233e-36,72.7256940153786,"stable"
"ITK",2.57084950620178,2.7444893931957,13.6047609686033,5.9935636589713e-37,5.28442712345736e-36,72.7195913545259,"up"
"RELL1",0.920099874205632,5.23200759562646,13.644826441419,3.94010574347216e-37,3.50737434242947e-36,72.7151202128445,"stable"
"C11orf71",-0.918976618924548,3.2989489751548,-13.6382598315764,4.22070685791688e-37,3.75217481016138e-36,72.7117342849921,"stable"
"NACAP8",-2.07737043555682,-2.45613320617509,-13.5874882829277,7.18022459757602e-37,6.31200596426913e-36,72.6433655762621,"down"
"C3orf85",-3.66776196283175,-1.94444112077364,-13.598157657637,6.42219691760116e-37,5.65119605365023e-36,72.6413683109006,"down"
"UNC5B",1.82489769776306,6.61333878376623,13.6422667597693,4.04720326583446e-37,3.60151390519594e-36,72.6245765915116,"stable"
"AC012447.1",-1.61553425280355,-3.6045729368841,-13.5788741837504,7.85677066755631e-37,6.88642481655835e-36,72.6245270856105,"stable"
"ACKR3",2.15364349095613,6.1527424946424,13.6348139235265,4.37583254039367e-37,3.88621470927576e-36,72.6240058179073,"up"
"BAIAP3",-1.38355605472416,3.08037050293473,-13.63059281075,4.57361731474219e-37,4.05783677838741e-36,72.6174813325634,"stable"
"TDRD9",-2.67928164072428,0.568097540193826,-13.6093901585366,5.71018851061271e-37,5.04287135528814e-36,72.5927899446471,"down"
"FBLN5",-2.28432069667638,5.72213743194117,-13.6482621396006,3.80078133852883e-37,3.38672480055284e-36,72.5731175115004,"down"
"PLEKHN1",2.30656669655422,1.21951078616582,13.5815600768043,7.63927455924721e-37,6.70675276629129e-36,72.56155523245,"up"
