"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change"
"CFTR",-4.8779249333632,-2.17464173239174,-15.9281258403424,4.19142028571755e-33,9.38300392960046e-32,64.6940833174716,"down"
"STAMBPL1",2.66133904873007,3.16434150341916,15.9612961335888,3.4758875889957e-33,7.84238595603683e-32,64.689695186457,"up"
"FLRT1",-3.50513476966187,-1.85107017037782,-15.9258390937321,4.24587860160352e-33,9.49257144501359e-32,64.6808409052963,"down"
"COL26A1",-4.37210287326878,-2.16807937348885,-15.9241828602244,4.28576419254547e-33,9.56931654664984e-32,64.6755222574868,"down"
"MYBPH",-3.70297327112315,-2.36784288350659,-15.9213928976152,4.35380425213761e-33,9.70864510369806e-32,64.6697827881159,"down"
"MYORG",-2.04948196060318,4.12129346095137,-15.9985282216907,2.8175810790061e-33,6.45867620174301e-32,64.6367731801146,"down"
"SUCLG2",-2.03253324248668,6.3006512493786,-16.0001488293284,2.79195670606547e-33,6.4084712926556e-32,64.5967394647528,"down"
"C3orf85",-5.48606652590984,-1.15069676177844,-15.8983749671941,4.95814987587325e-33,1.09992976949946e-31,64.4749043920591,"down"
"SCIRT",3.81131324917552,2.26847647672338,15.8922938066832,5.13142046140202e-33,1.1354422010673e-31,64.4112213383063,"up"
"SNTG1",-3.74167753963081,-3.8892239566353,-15.8716677803348,5.76565834105095e-33,1.26738792593525e-31,64.4095141206109,"down"
"ANKRD34B",-3.48036690470897,-3.282012167983,-15.8714763982687,5.77189737980385e-33,1.26738792593525e-31,64.4053951019751,"down"
"FABP6",7.49947490584212,1.79515738581624,15.8393247815514,6.92229867428808e-33,1.5065407291766e-31,64.2126269685419,"up"
"ARHGAP22",3.03439379112301,1.72927410421448,15.8529152646751,6.41032569368765e-33,1.40220783757094e-31,64.2027254704858,"up"
"C3orf52",-2.44966300020722,1.21889531393878,-15.8642249838288,6.01335100838197e-33,1.31872404597829e-31,64.1545356712243,"down"
"CCND1",2.47054947369123,8.1196779360613,15.9133819986814,4.5552539404264e-33,1.01447214210143e-31,64.1117419551622,"up"
"CENPA",3.63296600536442,-1.55780420076528,15.8033842944887,8.48281366172643e-33,1.83226646407303e-31,64.0292476916164,"up"
"MAGI2-AS3",-2.08999173781768,4.35215286664612,-15.8926247298845,5.1218370331369e-33,1.1347802384228e-31,64.0239991117867,"down"
"IDNK",-2.03393700511192,3.64498983719853,-15.8732228223793,5.71521430964563e-33,1.25815107852365e-31,63.9650254638397,"down"
"LOXL2",3.94051831304679,4.3484003202753,15.8300450155803,7.29526148840286e-33,1.58570614296534e-31,63.909559764542,"up"
"SAP30",2.52494863031056,3.45778405735543,15.8218274568819,7.64233338294369e-33,1.65905131383828e-31,63.8656648143653,"up"
"SLCO1C1",3.19568625136759,-0.350213950655134,15.7767486353211,9.86302010628752e-33,2.11710587443566e-31,63.8625645695111,"up"
"SIM2",-3.17111902744086,1.24664594200909,-15.814064996071,7.9853887865854e-33,1.72916311900714e-31,63.8545542596665,"down"
"NCAPH",2.70020580328606,-0.193202128691791,15.7654382122385,1.05152728222284e-32,2.24035175290424e-31,63.7893791222233,"up"
"TBX21",2.94489476858008,0.169850104601106,15.7655060430663,1.05112349073691e-32,2.24035175290424e-31,63.7814071641842,"up"
"APOC3",-6.14083028536297,-1.72788073936439,-15.7667983100316,1.0434603732993e-32,2.22868118192896e-31,63.7563670381899,"down"
"PLEKHB1",-2.69398606400371,2.34553551836292,-15.8124692067554,8.0578057506628e-33,1.74265233665402e-31,63.7454871955458,"down"
"ABCC3",2.85338962124612,6.04985281144685,15.8411123846615,6.85268148314607e-33,1.49487045220651e-31,63.7420413109136,"up"
"SOWAHA",-4.47738267089114,0.0427824103975013,-15.7786409903651,9.75792492651676e-33,2.09716201760282e-31,63.7325436835489,"down"
"ADGRA1",-3.54933254328996,-3.83734246487591,-15.7455804885566,1.17668928897746e-32,2.49159976749656e-31,63.7013830776975,"down"
"SIAH3",-3.81799348682557,-3.2184985176116,-15.7464004443925,1.17123681430053e-32,2.48617037708799e-31,63.6994219881853,"down"
"RELT",2.09390647063611,1.78104065328583,15.7676398656583,1.03850012607133e-32,2.22084219507056e-31,63.6912408783532,"up"
"AQP7P2",-3.97585756186981,-3.32349273420196,-15.7437667082772,1.18884105800401e-32,2.51423818348146e-31,63.6842850852292,"down"
"LAIR1",2.58881116943671,4.28270297950038,15.7986606945396,8.71260625713537e-33,1.87954281599731e-31,63.6540863597864,"up"
"TROAP",3.72633367333032,-0.178662319604636,15.7374348597928,1.23225801008399e-32,2.59967177004851e-31,63.6430926926671,"up"
"FBP1",-3.47607401016327,6.09508811810901,-15.8215097202771,7.65608083779796e-33,1.65994246376186e-31,63.6061432470013,"down"
"GTSE1",2.81745213030887,-0.0939230405392667,15.6989602119348,1.53248969465716e-32,3.19779516285127e-31,63.4131955913135,"up"
"MYO3A",3.37586533435634,2.30527378788115,15.7180181790711,1.37556988689551e-32,2.88434051192525e-31,63.4110813869305,"up"
"EPCAM",-2.98657487333927,6.16369550770532,-15.779317775376,9.72061189128269e-33,2.09175417135539e-31,63.3589356465226,"down"
"TYRO3",-2.58747584717276,3.28117715517329,-15.756016046024,1.10915613499946e-32,2.35729911901429e-31,63.3364537480648,"down"
"E2F1",3.09413542710659,1.31572615549939,15.6812182725915,1.69467949911543e-32,3.51492862376773e-31,63.2581722294228,"up"
"KIF4A",2.85567505794992,0.673255834777876,15.6743690702591,1.76180455346887e-32,3.64975516100681e-31,63.2454066664774,"up"
"INHBB",5.44845345162819,3.60223217032749,15.6874113333153,1.63619619219526e-32,3.40593923200018e-31,63.2271530149038,"up"
"MYC",2.62055642723096,4.86232617376039,15.7262061556882,1.31320163288818e-32,2.76066516359283e-31,63.1806154240405,"up"
"WAKMAR2",2.91010192721433,-1.13371456596756,15.6501190925621,2.02164282156467e-32,4.1580144770891e-31,63.1616444686115,"up"
"SLC22A3",-3.41832596899799,3.68690797891416,-15.7261821011489,1.3133806383866e-32,2.76066516359283e-31,63.1490651619123,"down"
"LINC01702",-4.04347603720934,-1.77425375101973,-15.6497814898493,2.02551934328805e-32,4.16101616881907e-31,63.1167708920605,"down"
"LINC00845",-3.9237091233426,-2.97528650522733,-15.6401137599994,2.139750395603e-32,4.38000036388891e-31,63.0960319209446,"down"
"LOXL2-AS1",2.51951230920399,0.268585553638107,15.6343232230049,2.21124194593128e-32,4.52096556997707e-31,63.0302642107089,"up"
"GRM1",-3.77144417785489,-1.69559314634583,-15.6328319125111,2.23003897312545e-32,4.55398824701716e-31,63.0205448880187,"down"
"SPATA17",-2.065046293214,1.84839724650526,-15.666585082275,1.84133540503818e-32,3.80535282085622e-31,62.9811565420006,"down"
"ICAM1",2.05178623259873,5.70351567163416,15.7082787206239,1.45363771096104e-32,3.0443276391964e-31,62.9735226556723,"up"
"TGFB1",2.13256083543796,5.4802012989396,15.702822657748,1.49929837516916e-32,3.13233270977391e-31,62.9608277980909,"up"
"SLC26A4",-3.46658671939348,1.03697754339175,-15.6524713740637,1.99483856514858e-32,4.1127120837165e-31,62.9510366611484,"down"
"CLSTN2",-3.26151838707746,0.435477455419516,-15.6409443690079,2.12968740726084e-32,4.36459151380897e-31,62.9435547605395,"down"
"PLOD2",2.22930310914731,6.9476075044018,15.7057810311628,1.47436460446776e-32,3.08398379901732e-31,62.9237653104634,"up"
"CPA6",4.35896422575649,-1.75739009456588,15.5962103130459,2.74548224686328e-32,5.57352321695181e-31,62.8640569005155,"up"
"CPA1",-3.27981626202156,-3.48695014497365,-15.5826497272998,2.96533162810208e-32,6.00566870326792e-31,62.7818203134125,"down"
"PLVAP",2.97436030205385,8.0077438570538,15.6736930100368,1.76857318171066e-32,3.65937347634002e-31,62.7512046937834,"up"
"PROC",-4.49181038591327,1.49001904993621,-15.612821879498,2.49832129201488e-32,5.08375898842035e-31,62.6800568073428,"down"
"ALDH1B1",-2.40700859067428,5.28211566486663,-15.65209353849,1.99911984433205e-32,4.11660862681535e-31,62.6336668958488,"down"
"NCAPG",2.48263124747527,1.12553590341985,15.5666537822509,3.24748081326367e-32,6.56937511167262e-31,62.6058842945221,"up"
"TRIM50",-3.98933823254917,-1.29029264621298,-15.5503799499358,3.56219222401907e-32,7.1891136150631e-31,62.5331272555056,"down"
"EGFR",2.30024304694578,6.84769006066769,15.6310221025945,2.25306592969079e-32,4.59556042412641e-31,62.5009643063338,"up"
"PLXDC1",3.08394483871646,4.37259645141664,15.588533406355,2.86785333201007e-32,5.81508776331607e-31,62.4856094932161,"up"
"SLC16A10",-2.74812540435089,1.53318937180392,-15.5438146488062,3.69765719612621e-32,7.45376681865489e-31,62.3015495296873,"down"
"ODF3B",3.75891943441139,3.28362081536594,15.5133438576865,4.39725889623014e-32,8.81243444686867e-31,62.1945632773639,"up"
"AURKB",3.82378955598709,-0.375599628960124,15.468777748658,5.66660958584834e-32,1.1212722301193e-30,62.1312508975538,"up"
"HJURP",3.88743795645561,0.0774623845424596,15.4705070404313,5.61109816378166e-32,1.11156564890105e-30,62.1301565843208,"up"
"HSF4",3.84627417883941,5.3021233474621,15.524311425131,4.13133197156182e-32,8.29881912373823e-31,62.0748524817719,"up"
"DNAJC12",-3.26119746325381,2.48035214524152,-15.5130354835729,4.4049791268946e-32,8.81764135691751e-31,62.0306840728881,"down"
"GLYCTK",-2.13220639800099,4.26061482972956,-15.5399307231487,3.78021675380631e-32,7.61127852827786e-31,62.028088931407,"down"
"ALDH1A2",-2.95738857924321,2.9070581953592,-15.512376648953,4.4215188202027e-32,8.84046997558531e-31,61.9882269119583,"down"
"FATE1",4.23350364896263,-0.468947423935643,15.4257965439122,7.23819540257595e-32,1.42406324406109e-30,61.892222087017,"up"
"PNP",-2.10789547766555,6.51693974255703,-15.5164282013031,4.32078436671391e-32,8.66926606911189e-31,61.8563328478924,"down"
"KCNIP1",-4.10834063736896,-1.12919500220357,-15.4114271627425,7.85576818654687e-32,1.5402852999021e-30,61.7349017324603,"down"
"MRGPRF",-3.46272585054728,0.817528718842102,-15.4304491711772,7.04885995039856e-32,1.38839958862828e-30,61.7100096234986,"down"
"CEP55",3.34294217487988,0.678118973267742,15.3851982598217,9.12258053797234e-32,1.77222991510249e-30,61.6155895191215,"up"
"KCNK10",-4.63839502783624,-0.22180488319052,-15.4021363182755,8.28293979812971e-32,1.62035009800912e-30,61.6135625309848,"down"
"LINC02499",-5.79327898480212,-2.46403968116241,-15.3780077280685,9.50436112408212e-32,1.84254027872831e-30,61.5831151018105,"down"
"GJC1",3.8052514046097,3.54624889956756,15.4093977941472,7.94714697799946e-32,1.55642929722708e-30,61.5822038724844,"up"
"MIR4435-2HG",2.75589808031008,4.29078929618765,15.4181948236035,7.55858213443033e-32,1.48370571772198e-30,61.5015673587958,"up"
"NEIL3",3.61793138058224,-1.98431032500029,15.3322338525053,1.23401637053895e-31,2.38156858955472e-30,61.3732049689673,"up"
"PDGFRA",-3.82334183058071,2.5882406212982,-15.3969397334826,8.5319490771039e-32,1.66716802908449e-30,61.3633199156529,"down"
"KLRD1",2.4287409644714,0.873968935859933,15.3427695721199,1.1620162660825e-31,2.24765281130452e-30,61.3465339607955,"up"
"RORB",-3.54524980586545,-3.24964177603427,-15.3195305811884,1.32680604821587e-31,2.54353742984812e-30,61.2886609936998,"down"
"ATP6V0E2",-2.26905641184816,4.82725897080828,-15.3850290590762,9.131385040348e-32,1.77222991510249e-30,61.1208225734006,"down"
"SLC28A2",-3.45819467490673,-0.455820020559665,-15.3008257484766,1.47632567319796e-31,2.82388294045589e-30,61.0732533233541,"down"
"SSC4D",-2.08419748635283,0.753322883551518,-15.3047061730706,1.44397685583934e-31,2.76507915164341e-30,61.0321133253443,"down"
"DEPDC1",3.63035263872653,-0.634980873298914,15.2655594939067,1.80575295736712e-31,3.42734698578554e-30,60.9819938106969,"up"
"MSC",3.69683325390941,3.32417485374394,15.2999903418987,1.48338450889286e-31,2.83423577365045e-30,60.973103897829,"up"
"RHBDF2",2.44186187612185,4.00470014634966,15.3208031702938,1.31720348301131e-31,2.52794403121959e-30,60.9592687320603,"up"
"TNFSF9",4.60121488688875,1.12575623121218,15.2690812479937,1.76978458712484e-31,3.36278605599935e-30,60.9591291092164,"up"
"IL4I1",3.0829678758602,1.66397338816751,15.2779175762777,1.68266891992145e-31,3.20433024960705e-30,60.9456270413183,"up"
"DLX6",3.67492659653966,-2.93054524609969,15.2471729038618,2.00579450542434e-31,3.78201012167361e-30,60.8920646975888,"up"
"LOC124900513",2.26623261042106,1.08273554223801,15.2536392526507,1.93302701048779e-31,3.65681977863156e-30,60.823700512893,"up"
"BTN3A2",2.02438343887289,6.36297208318897,15.3254617555067,1.28264206287187e-31,2.46987506849432e-30,60.7632693645744,"up"
"CHSY3",2.88697536393906,0.566438514804346,15.2249259995182,2.27778926535398e-31,4.2761332827774e-30,60.7001143780448,"up"
"IL1RL1",-3.85133056708802,2.71515568670409,-15.2812078551403,1.6513410995244e-31,3.14815470966916e-30,60.6941383063686,"down"
"NUF2",2.3983327800001,0.231711376085814,15.2062114086673,2.53505913532798e-31,4.7230566033194e-30,60.6002806374802,"up"
"ADH1B",-4.33295031390559,3.4104150247831,-15.2707933915721,1.75255861084023e-31,3.33373441829996e-30,60.596209198942,"down"
"LHFPL2",2.58244878719365,4.0359947902887,15.249367873127,1.98079098407679e-31,3.73896017443881e-30,60.5541125484332,"up"
"MYCN",-3.32235356543377,-0.0147188605044883,-15.2081533777977,2.50706069890017e-31,4.68102493834777e-30,60.514605693903,"down"
"ACTG1P25",-3.36032311518321,-1.1939284370203,-15.1894992879416,2.78934599557007e-31,5.17999906297075e-30,60.4836579916131,"down"
"PRDM1",2.59635940240404,3.51314827833844,15.2216073776362,2.32141988215623e-31,4.34383079036081e-30,60.4520162837061,"up"
"CD40",2.02442575922128,5.12110525878063,15.2497922656385,1.97599279459097e-31,3.73399736101905e-30,60.4026283394125,"up"
"KLHL13",-2.16357227828772,3.31279740812012,-15.2236034123317,2.2950781464373e-31,4.30389654585165e-30,60.2991707304492,"down"
"ANK2",-3.5912659346636,6.31026467438027,-15.2345777745802,2.1555136967093e-31,4.05100090489635e-30,60.266527465622,"down"
"ADAMTS16",-3.32056562549896,0.888806292910592,-15.1635328402692,3.23614965947651e-31,5.98392227582042e-30,60.1824767405182,"down"
"PHYH",-2.14140339720154,6.26568555296955,-15.2067186715875,2.52771552739893e-31,4.71447701020288e-30,60.0845228331274,"down"
"ALDOC",3.60366699841179,5.33767587622874,15.1754430617587,3.02293185674073e-31,5.60773404243444e-30,60.0617995456324,"up"
"BMP1",2.10839937507378,4.73029178932022,15.1740935798381,3.04636472708868e-31,5.63905040611092e-30,60.0138382222054,"up"
"CA8",-2.8411664652682,1.02719394982075,-15.1236342452758,4.06659786146792e-31,7.49534070505035e-30,59.9516278344302,"down"
"TAPBP",2.02020201773875,7.33988057976356,15.1741730593088,3.04497958284374e-31,5.63905040611092e-30,59.8906532543414,"up"
"TMIGD3",3.14029015135623,2.89423470133183,15.0901323192006,4.9269802135031e-31,9.04242690569892e-30,59.784432156489,"up"
"LINC01587",5.83168380738486,-0.238038703224225,15.0526543933881,6.10769916415384e-31,1.11145920836055e-29,59.7793191221665,"up"
"PTPRN",6.43541001925782,-0.45464679998002,15.0518459296459,6.1360777345577e-31,1.11544433157773e-29,59.7759930329625,"up"
"NIPAL1",-2.76215216922733,0.551500215906261,-15.0782470015824,5.27426062239918e-31,9.65919112921297e-30,59.7381145638823,"down"
"HROB",2.13490054203021,0.0541707637594004,15.0489958495759,6.23717978715438e-31,1.13262711008294e-29,59.7068523028397,"up"
"CELP",-3.71629617339332,-2.36792063860924,-15.0408939596932,6.53379977520686e-31,1.18150591523305e-29,59.6825528556524,"down"
"EDA2R",2.80823902233524,2.76612892542232,15.0687481247487,5.56938293473537e-31,1.01888339236418e-29,59.6568245420758,"up"
"FAM3D-AS1",-3.83190761010377,-2.76242272698016,-15.033270821007,6.82579963860196e-31,1.23172055323409e-29,59.6488708939597,"down"
"CENPF",2.69623894713043,2.10096006372693,15.0565505136571,5.97277287738802e-31,1.09036357459422e-29,59.6400083947465,"up"
"BLM",2.41180108828241,0.390181210680609,15.0368144715748,6.68846891207866e-31,1.20820558574432e-29,59.6270360535894,"up"
"APCDD1L",-3.89348803077078,-0.580333438124642,-15.0425784379028,6.47098579699244e-31,1.17137771288354e-29,59.6005402572979,"down"
"GGACT",-3.62196278050534,2.75712797670045,-15.081076386539,5.18942381117001e-31,9.51394365381168e-30,59.5422871243301,"down"
"CLSPN",2.85869552461966,-0.592363447330266,15.0063522724763,7.96565333387287e-31,1.42102302738468e-29,59.4968629887679,"up"
"SLC22A7",-5.77594108834989,2.32692882629948,-15.0481865335164,6.26619236041244e-31,1.13669653829821e-29,59.419044522579,"down"
"KRBA1",3.30503986618904,4.6809475872653,15.0548723732775,6.03051804384567e-31,1.09973906911868e-29,59.4185245653812,"up"
"NDUFB4P11",-3.63756476009886,-2.72970170713436,-14.9834816405656,9.08295594635835e-31,1.61033044919216e-29,59.3656807757375,"down"
"COL18A1-AS1",-4.20954081794862,-0.725798126272813,-14.9952428978174,8.49002970098162e-31,1.5130006346004e-29,59.3338389279424,"down"
"KIF1A",-3.64198434650835,-3.29597677190084,-14.9704845585637,9.78661261810007e-31,1.72595151755534e-29,59.3020437531741,"down"
"GGH",-2.95848087130569,4.51111112006749,-15.061562867039,5.80357740649435e-31,1.06060069058174e-29,59.2975276849953,"down"
"MAB21L4",-6.47376437780148,-0.105601112989387,-14.9924908348489,8.62519527306692e-31,1.53232958334207e-29,59.2539947747126,"down"
"CYP4F2",-7.93531754649554,0.348178066171796,-14.9832336152139,9.09589705635095e-31,1.61096571836504e-29,59.1874589230506,"down"
"MYO1F",2.42633271152271,4.03140895445467,15.0115888694632,7.7298671145128e-31,1.38182411605751e-29,59.1845073705217,"up"
"ADRB1",-2.91077998645105,-2.11830915698285,-14.951700053018,1.09013265670543e-30,1.90717822003903e-29,59.1712246957143,"down"
"CDK18",2.27231450227506,7.41782556144655,15.043011525498,6.45493411878679e-31,1.1697020089991e-29,59.1396030084903,"up"
"CCSER1",-2.50651210394857,0.906488465027181,-14.9703306683118,9.79526362272187e-31,1.72595151755534e-29,59.0929035508375,"down"
"CTXND1",-3.3232622642496,1.10529185369609,-14.9767358719489,9.4415945431518e-31,1.66704666728572e-29,59.0916290813754,"down"
"OGDHL",-3.2233247136439,6.57111686083571,-15.0270091542941,7.07541451163648e-31,1.2754268148463e-29,59.0726379684891,"down"
"WT1",-5.00780796209188,0.689262674433147,-14.9693820714723,9.84875898106767e-31,1.73360312739346e-29,59.0670728314845,"down"
"PIMREG",3.6525644097392,-0.958266869536232,14.9247701187028,1.27252206305588e-30,2.21054160600474e-29,59.0482097157033,"up"
"LAMB4",-2.43570694346681,-0.101504024229012,-14.946838923519,1.12099823832926e-30,1.95918626120184e-29,59.0447708225601,"down"
"ARHGEF39",2.33122975678694,1.66221948285355,14.9413251396256,1.15707004539159e-30,2.01813179649608e-29,59.001429725267,"up"
"IGFBP2",-2.69908163169961,4.15921648652018,-15.00682397195,7.94412192565471e-31,1.41865206379819e-29,58.9942961273009,"down"
"LOC124902033",-4.40242141994774,-3.53484266606366,-14.9064205251659,1.4140393845561e-30,2.44159358125709e-29,58.9322386991743,"down"
"ATP4B",-3.07876776771348,-3.4429035149258,-14.9037783575995,1.43567732825405e-30,2.47647146351637e-29,58.9277112845021,"down"
"CYTOR",2.57867943962519,3.89403665008337,14.9614937749703,1.03051152004474e-30,1.81023018546635e-29,58.9211034815619,"up"
"CD300LF",3.25660961774872,1.27016297530286,14.9177068905492,1.32523175470368e-30,2.29746874695105e-29,58.9161449875278,"up"
"ANGPTL3",-5.00440460376452,2.98401691219553,-14.9644503414933,1.01316377361715e-30,1.78157450079869e-29,58.8835680754006,"down"
"IRX3",3.08480869670431,4.72714667304162,14.9589868835432,1.04545395844736e-30,1.83087384482923e-29,58.8482999798872,"up"
"MKI67",3.74044385944967,1.98548219702039,14.9074915761114,1.40536148053441e-30,2.4290459726305e-29,58.8271878463392,"up"
"C1orf127",3.24829904796489,-2.19569840052826,14.8731772438936,1.71184062348572e-30,2.93227227197081e-29,58.7644484056046,"up"
"VSNL1",-4.00815589743217,-1.90013398621779,-14.874912555163,1.69484311956819e-30,2.90604823738709e-29,58.7126813630032,"down"
"TRPM2",2.90951274498112,2.40529351389572,14.8969467029312,1.49317673205878e-30,2.56793580843075e-29,58.7088122991324,"up"
"MT1F",-3.52132385711929,5.13346002843023,-14.9595225810715,1.04224276093253e-30,1.8289713689555e-29,58.697526063215,"down"
"TLCD3A",2.49126622067007,3.48995644817664,14.9083501886127,1.39844338437812e-30,2.41951787558485e-29,58.6540779579049,"up"
"UGT2A1",-6.74803733371363,-2.03076543319005,-14.8603706867316,1.84268278889382e-30,3.14700240186578e-29,58.6019408368035,"down"
"LOC124903372",-4.46055704936846,1.95731925907203,-14.9034825904621,1.4381200756258e-30,2.47820191210191e-29,58.5920553938425,"down"
"CGNL1",-2.64040423637653,6.70331889724683,-14.9367197481707,1.18808971211373e-30,2.07013809656254e-29,58.5473929741996,"down"
"LINC03064",-3.49395487210288,-0.15444441390703,-14.8618379500516,1.82719722424098e-30,3.12365444044771e-29,58.5392634997662,"down"
"ALDH4A1",-3.4687760996875,6.50485397225644,-14.9327065995787,1.21579957397148e-30,2.11414037029485e-29,58.5341201572481,"down"
"C1QA",2.42430232016212,6.9436731309909,14.9220562764309,1.29252086559173e-30,2.24301882068162e-29,58.4459617636893,"up"
"TMC4",-2.64791472362354,3.56126019837688,-14.895523224679,1.50544531999649e-30,2.58645121594208e-29,58.3966296236051,"down"
"ACAT1",-2.66671724426388,7.91719836878224,-14.9011010322441,1.45794192898967e-30,2.50984703075571e-29,58.3738922263557,"down"
"E2F8",4.11891894572323,-1.80853058839528,14.8012677649186,2.58915579956371e-30,4.37412336501367e-29,58.3524482701224,"up"
"GOLGA7B",4.48627544593596,0.0757387770031841,14.8003635161937,2.60267010460092e-30,4.39264371085341e-29,58.3210352479752,"up"
"ECRG4",-3.489023926114,1.63163709035056,-14.8437749344328,2.02727169098251e-30,3.45539427329345e-29,58.2761621526998,"down"
"CBLC",-3.63348169506982,-0.0265906827705081,-14.7952005200322,2.68119898266173e-30,4.5207483336456e-29,58.144824044616,"down"
"P2RX7",3.19348847629537,1.27853304079444,14.781309346872,2.9044824178645e-30,4.88287742417356e-29,58.1301545020934,"up"
"SLC43A3",2.74815952802441,3.78886926116196,14.8154065487657,2.38676947577478e-30,4.04411776825421e-29,58.104105234042,"up"
"MAP6",-2.57638104030988,2.18570654925819,-14.8097081093413,2.46635690066624e-30,4.1707597293683e-29,58.037200375499,"down"
"FMO4",-2.2796268142504,4.45052847783502,-14.8427903850991,2.03878774039393e-30,3.46815523230055e-29,58.0270641444701,"down"
"NDNF",-5.38637110271705,1.16729304912108,-14.7738048115046,3.03277099436072e-30,5.08861137114228e-29,57.9084732334172,"down"
"CCNA2",2.09761095297378,1.5547092997365,14.7492106282452,3.49439365395451e-30,5.84038706338126e-29,57.899755733118,"up"
"GSTM3",-2.96146182110581,5.33714877655419,-14.8227950012054,2.28739994863279e-30,3.88339153014925e-29,57.8952676320006,"down"
"RASSF10",-3.52417482417164,-1.84200108525818,-14.7208695526162,4.11441209630824e-30,6.8105388690333e-29,57.8316890870927,"down"
"KIF14",3.62367488036069,-1.25011981489566,14.710492267995,4.36806740128542e-30,7.22346592825442e-29,57.8276513307367,"up"
"LINC00472",-2.00385357982844,1.72696381816013,-14.7609160911758,3.26650220431089e-30,5.46480422227522e-29,57.8180342097925,"down"
"OSMR",2.31461766867185,5.67594197684507,14.7738449875624,3.03206928315747e-30,5.08861137114228e-29,57.6404185459591,"up"
"MLKL",2.30010675375869,3.86691864230872,14.7394731438992,3.69607357198634e-30,6.14168982063175e-29,57.6297984337743,"up"
"UCHL1",-3.93846823559027,3.26776023819841,-14.7429693756806,3.62235157933395e-30,6.03666819343988e-29,57.5637356792752,"down"
"ETNK2",-2.74215336157294,5.42855646690961,-14.7651835463984,3.18717905846187e-30,5.33728477543007e-29,57.5579757773635,"down"
"VDR",-2.65437375313374,3.83020267601687,-14.7474529912154,3.5299631425287e-30,5.89411401538619e-29,57.5235411537679,"down"
"TACSTD2",-3.7407971067779,3.66231641992722,-14.7396008651692,3.69335413277605e-30,6.14168982063175e-29,57.5131650466383,"down"
"DLL4",2.98620379388194,4.786181540519,14.7273756976164,3.96296771268731e-30,6.5724941400686e-29,57.4996052973426,"up"
"SLC5A11",-4.59365200175206,-0.013479928512685,-14.6839668470139,5.09002464615784e-30,8.39317761337233e-29,57.4862958963318,"down"
"FAM72D",2.16810363797259,-0.984049673034601,14.628266659792,7.01947300545383e-30,1.14432033890992e-28,57.3358913568236,"up"
"PLXND1",2.3691054798762,6.44985181035973,14.7267032598146,3.97835757180922e-30,6.59166752634222e-29,57.3305000481243,"up"
"ANXA2R-AS1",2.64614169230466,0.602334285717932,14.637273494289,6.66385140682272e-30,1.08944161413536e-28,57.3295172828612,"up"
"HEY1",2.55625538842233,3.14610613336629,14.6662576589399,5.63749459402128e-30,9.26044555687751e-29,57.2985366276984,"up"
"TYROBP",2.53554834999782,5.40930434988506,14.7073240302969,4.44859084128608e-30,7.34956730640498e-29,57.2904185619487,"up"
"KRTAP5-8",-3.41052151723815,-2.49631708655893,-14.617550494032,7.46745945933229e-30,1.21619975962541e-28,57.2649661039924,"down"
"HAO1",-4.92968551143153,-3.43659255423585,-14.6097027636649,7.81361606397178e-30,1.26897547680447e-28,57.2245659362965,"down"
"C1orf162",2.55431932300506,4.17945463541047,14.6679379041916,5.58310961461321e-30,9.17986934246097e-29,57.1983413297854,"up"
"SMOX",2.09055286954171,3.42702724454184,14.6517643344254,6.12921415618518e-30,1.0048992542736e-28,57.1615646890267,"up"
"LRP1B",-3.54572744589196,-1.51514988163652,-14.606676225042,7.95137306789206e-30,1.28891607687158e-28,57.1595576606218,"down"
"ADGRF3",-2.6221000116982,-0.500925979238614,-14.6111178736608,7.75002892563573e-30,1.25983709116921e-28,57.1399493805043,"down"
"BPI",-3.80604047315844,-0.572574207663824,-14.6133298663674,7.65167206100021e-30,1.24502395586123e-28,57.1369690162471,"down"
"PRDM16",-3.17776420792318,0.77685789573984,-14.6303180990286,6.93683698374307e-30,1.13192084052262e-28,57.134105568739,"down"
"MTNR1A",-4.02351292036682,-3.5419502309892,-14.5865587322451,8.93104683667124e-30,1.44499973020015e-28,57.1039172529871,"down"
"YPEL4",2.97533544944029,-0.0943221944593627,14.5820872106949,9.16474252599964e-30,1.48002854207396e-28,57.0510627315767,"up"
"ESM1",3.10839999538265,6.86840073304147,14.6688959345511,5.55233657349061e-30,9.13799943715496e-29,57.0040503642213,"up"
"BSPRY",-3.12432688348571,2.35594019588107,-14.6342876413829,6.77969544131951e-30,1.10732881425347e-28,57.0034555335984,"down"
"ADGRE2",2.46343030074606,1.87018486143829,14.5832298584866,9.10444728829658e-30,1.47167192552137e-28,56.9303233363886,"up"
"GPR85",3.62204101148866,0.332129881569901,14.5597198653503,1.04290697369682e-29,1.67478018210734e-28,56.9151453156681,"up"
"CPNE6",-6.83605437620384,-1.73753966803258,-14.5645693691347,1.0140872887599e-29,1.63306947390099e-28,56.8898263437227,"down"
"NR5A2",3.06235796686923,1.24446073178246,14.5617461532397,1.03076657184149e-29,1.65837818077115e-28,56.867086224119,"up"
"GJA3",-3.83871583633969,-1.46295084781427,-14.5512469385493,1.09524483650057e-29,1.75718917617496e-28,56.8341467978396,"down"
"PSORS1C1",4.29281118505655,1.55126522592944,14.5475234770875,1.11907022740676e-29,1.79207385719139e-28,56.8008577270356,"up"
