"","baseMean","log2FoldChange","lfcSE","pvalue","padj","change"
"GPT2",1440.6317884496,-2.32051966704838,0.184599706939031,5.75879124978396e-37,7.87429319098469e-36,"down"
"GPX1",5759.7399570525,0.505425630869897,0.128374363726193,7.35619896712121e-05,0.000154557835557506,"stable"
"GPX2",56.2773287815441,-1.15848374972919,0.324002637258094,2.91741019958936e-13,1.19687832818248e-12,"stable"
"GPX3",305048.89518492,-2.65562424087885,0.223523875870664,3.11919437369204e-33,3.60464318539915e-32,"down"
"GPX7",349.161976562666,0.677457478612674,0.102865008131288,3.42352006762927e-11,1.22382696184856e-10,"stable"
"GPX8",956.251724358527,1.38264736826226,0.124397831215347,3.60883347879983e-29,3.43562127503405e-28,"stable"
"GRAMD1A",1298.01177744228,1.65810487943789,0.114497419384186,3.8003516403513e-48,8.21680485582362e-47,"stable"
"GRAMD1B",687.519223032237,-2.42995337941264,0.188722469639406,1.40683621678694e-38,2.07601952750955e-37,"down"
"GRAMD1C",1217.23948078856,-1.68973939868801,0.157433190688573,2.38695602781722e-27,2.09825058753309e-26,"stable"
"GRAMD4",1411.47302592767,1.9569759445341,0.150826549434342,5.12554447319976e-39,7.7101698063908e-38,"stable"
"GRAP",675.684189171784,0.978925179367139,0.105881497590031,1.29966676333905e-20,8.17702356076397e-20,"stable"
"GRAP2",97.6303009371919,0.994161523468173,0.169933324042454,2.64474381116278e-09,8.23706684924462e-09,"stable"
"GRAPL",18.974127420189,1.25039860712516,0.153881654959862,2.05448551325233e-16,1.01400486777435e-15,"stable"
"GRB10",4266.86992396171,0.767004148050259,0.118597119430721,9.88207146265922e-11,3.42024251009933e-10,"stable"
"GRB14",765.155895961378,-1.50394445867078,0.21178615813005,2.68830430575578e-18,1.48340886407178e-17,"stable"
"GRB2",2222.4143374968,-0.306042773814749,0.112925439388366,0.00626762954009431,0.0104450026100792,"stable"
"GRB7",668.626955470212,-0.897740889680703,0.124076627687787,3.04444119950411e-13,1.24657741817571e-12,"stable"
"GREB1",121.019614674942,-1.47103222984623,0.209350567741794,8.2364124838747e-13,3.28976159690405e-12,"stable"
"GREB1L",12.8022647941215,1.08348480884566,0.326228598066222,0.000409812331816563,0.000790759857364973,"stable"
"GREM2",13.3035206754346,-1.60258333156785,0.367165680580461,2.20559461280587e-10,7.46721083945879e-10,"stable"
"GRHL1",113.730850065421,-1.66923632054823,0.153590918289513,5.34711683277898e-28,4.84674825099616e-27,"stable"
"GRHL2",124.410754110003,-5.16196871114425,0.348093276196432,1.07316926560004e-70,5.3973692265146e-69,"down"
"GRHPR",5926.73869580997,-1.61487173524928,0.113220478457797,1.32856643189257e-46,2.69486044712983e-45,"stable"
"GRIA2",7.73384798094734,-2.15018743464711,0.445894589613171,3.62078631928646e-07,9.48303118107125e-07,"down"
"GRIA3",130.231557609671,-1.27798380528223,0.286089626713357,3.56792559532888e-06,8.54408838058702e-06,"stable"
"GRIA4",417.573963124625,3.07017517940288,0.408122448841426,3.0161383349445e-15,1.39131928025986e-14,"up"
"GRID1",70.577707979509,1.71199093988342,0.222560645763606,3.34255643563329e-15,1.53945350395879e-14,"stable"
"GRID2",3.08778492998858,-0.290912436266818,0.33356398533628,0.000111280085536164,0.000229396961030021,"stable"
"GRIK1-AS2",1241.49871694183,0.500045319022734,0.121524744163169,3.33183262859451e-05,7.26996388581819e-05,"stable"
"GRIK2",38.2137090420402,-3.30875554927959,0.265325405526003,8.45090510108717e-37,1.1454468928051e-35,"down"
"GRIK3",525.938225240358,6.27242020029174,0.245470618525407,3.71468571117837e-145,1.20139127042361e-142,"up"
"GRIK4",27.4332410885287,2.03881197525389,0.318883063905542,2.34704153671498e-11,8.48652317142004e-11,"up"
"GRIK5",112.635094300234,-2.26891990713971,0.336034478602791,3.11149242070326e-12,1.19818443043652e-11,"down"
"GRIN2A",145.904988766832,2.56958342542416,0.320950642682059,1.10488639986521e-16,5.53298595855083e-16,"up"
"GRIN2C",20.4643479664908,1.20199530896191,0.20146458818005,9.14489947200878e-10,2.95392050360933e-09,"stable"
"GRIN2D",25.9155450278826,2.60830867099965,0.273420189579292,1.54431554902533e-22,1.08381349833043e-21,"up"
"GRIP1",116.467830871764,-0.37201558667216,0.153731611243858,0.0142078939042713,0.0223528827413594,"stable"
"GRIP2",85.9608098207396,-1.1937579721595,0.202822681932643,1.94411273949772e-09,6.13173632018745e-09,"stable"
"GRIPAP1",1777.0784994004,0.195517375019568,0.064591878103505,0.00241804692806355,0.00426630101279647,"stable"
"GRK1",0.61960534821173,-1.21893415283907,0.533811599242763,0.0106240548931383,0.0170286166190542,"stable"
"GRK2",1734.29038344941,0.859551721851217,0.06316679679595,2.80857094560892e-42,4.83373119286396e-41,"stable"
"GRK3",176.55065822254,0.718591164696824,0.121017590018204,2.10065826472991e-09,6.60668940471375e-09,"stable"
"GRK5",718.915096339924,1.38857899818793,0.10988001449454,4.51337429372012e-37,6.20049756953196e-36,"stable"
"GRK6",688.41391744007,0.786945299234931,0.0949007225860185,7.45275990372892e-17,3.7834089190807e-16,"stable"
"GRK7",1.94811862388798,0.657578875875156,0.294840441139717,0.0183086106055314,0.028354236935382,"stable"
"GRM1",36.8244232213244,-4.11008991848899,0.244728185711134,3.26160773196637e-64,1.29166322528178e-62,"down"
"GRM4",1.39014306658576,1.48040567620805,0.461219447416803,0.00951097443754812,0.0154594828111647,"stable"
"GRM5",6.06386856801665,0.843904522318758,0.258798464890581,0.000726078934728109,0.00136076250093189,"stable"
"GRM5-AS1",4.59064744643331,1.4348900794818,0.293781097116644,3.13188312432786e-07,8.25736304722583e-07,"stable"
"GRM6",25.8236341923731,0.87654150564819,0.261861753728971,0.000457043547559338,0.000876015807759219,"stable"
"GRM7-AS3",3.10870443767892,-1.05722258203184,0.421065809661526,0.00609552680534886,0.0101793476509772,"stable"
"GRM8",176.938323421573,2.43113598334395,0.245780887198104,4.08750139306139e-24,3.07732161134263e-23,"up"
"GRN",8222.49324619315,0.483033158232205,0.12447844953572,0.000119904079812405,0.000246172315509756,"stable"
"GRPEL1",1686.07997914361,-0.788043458698632,0.0813425761418728,2.03447632647166e-22,1.41883245696972e-21,"stable"
"GRPEL2",761.81837271409,0.562505614070136,0.0638952321487672,1.10302209803868e-18,6.26921468755889e-18,"stable"
"GRPEL2-AS1",3.53330662425011,1.93091859081512,0.316183556357154,2.62127793938859e-10,8.81685369010583e-10,"stable"
"GRPR",4.53939304412496,1.62142666424821,0.32649767599325,1.42643387991401e-05,3.23269482507811e-05,"stable"
"GRSF1",2870.78052733193,-0.417441975463857,0.0683884652920465,1.61713164411029e-09,5.1387182675699e-09,"stable"
"GRTP1",367.608364799199,-1.28116416550425,0.140865607516183,4.54377970016651e-20,2.7851132955535e-19,"stable"
"GS1-24F4.2",15.0071261987545,0.875657257006653,0.250391425828802,0.000287127516132084,0.000563890641869925,"stable"
"GSAP",1312.14111219318,1.04531781058499,0.10816990791972,2.27046384868444e-22,1.57773862072414e-21,"stable"
"GSC",6.79590017342872,3.07719469077623,0.314863901927426,4.34542007150273e-23,3.13662280796691e-22,"up"
"GSDMA",20.4312846193167,0.65540411508781,0.29017220983019,0.017346417631936,0.0269699326285145,"stable"
"GSDMB",353.983381575728,2.0196184385166,0.247349291175245,1.20527826437232e-12,4.76342662324741e-12,"up"
"GSDMC",2.3429947943686,1.7628424359049,0.44511336791554,1.56799530151853e-05,3.54144894191662e-05,"stable"
"GSDMD",2453.96049897446,0.436280799571675,0.092111182060157,1.9472023449128e-06,4.77692307244411e-06,"stable"
"GSE1",1240.46527419599,0.466807900558186,0.108259537867532,1.45187899260751e-05,3.28908008773796e-05,"stable"
"GSG1",23.4179990727366,1.88520539805809,0.315393995268631,0.0119990147797746,0.0190918386171391,"stable"
"GSG1L",3.20368363769373,-2.52941542628432,0.376306773993802,3.37169365554853e-12,1.29431682266903e-11,"down"
"GSG1L2",22.9727991155725,8.19863562008475,0.882244579280282,8.08154422189735e-17,4.0874639172698e-16,"up"
"GSKIP",558.304440892053,-0.751239017763414,0.122540450279237,6.08798797947568e-10,1.99080028212429e-09,"stable"
"GSN",14401.1263908547,1.00268305536995,0.123291848381843,2.99671335514021e-16,1.46476631376564e-15,"stable"
"GSPT1",2711.98060856835,-0.326118585528492,0.0726289269531386,4.20201934368306e-06,1.00059538231929e-05,"stable"
"GSPT2",336.84328302892,-0.72017172922849,0.128849667926788,1.73103659054144e-08,5.06902892949548e-08,"stable"
"GSR",2492.55170410208,-0.514987636061125,0.101580008608471,3.15917349826917e-07,8.32742971255331e-07,"stable"
"GSS",2868.90796300623,-0.621885790385689,0.119535575634881,1.54039286429917e-07,4.17428002305022e-07,"stable"
"GSTA1",23286.1918845783,-1.45446257415215,0.248282000745363,1.30526138743976e-09,4.17561707211463e-09,"stable"
"GSTA2",12294.6224286195,-1.72475353014128,0.296695154422415,1.93111705038658e-09,6.09404955079305e-09,"stable"
"GSTA3",0.303240539869296,-2.72736789821122,0.836448721066236,0.0101339879499819,0.0164091539811751,"stable"
"GSTA4",999.410947554102,-0.181342946963607,0.0804231659521084,0.0234932220635581,0.0357604372448695,"stable"
"GSTK1",8938.30677976177,-0.351669235415375,0.0962261551928599,0.000238979690375839,0.00047364720998313,"stable"
"GSTM3",2894.25409395971,-2.85953542680982,0.179027349388208,3.74681815448548e-58,1.14499222500458e-56,"down"
"GSTM4",1581.61268619092,-0.512347253245477,0.100800173688388,3.1958499438108e-07,8.42029438691766e-07,"stable"
"GSTM5",98.709284136983,-0.91618151367149,0.240360128890388,8.72887384934395e-05,0.000182280115196685,"stable"
"GSTO2",365.592837380502,-1.38848896651153,0.26177736036316,4.53718813793176e-08,1.28641133544234e-07,"stable"
"GSTT2",117.206720706668,-0.517125752659612,0.225566274804934,0.0185011158638649,0.0286238113086145,"stable"
"GSTZ1",639.426033690701,-1.13932970973505,0.110350375256978,2.81999714942194e-25,2.24808126057649e-24,"stable"
"GTF2A1L",1.89041957251519,-0.658269463509573,0.300257086525772,0.0214635588647929,0.0328643103449215,"stable"
"GTF2A2",1113.22770524437,-0.480680434668929,0.0791765249149968,9.67012498137409e-10,3.11968038675917e-09,"stable"
"GTF2B",865.443126531837,-0.381901180579404,0.0776427641752184,8.33769630324637e-07,2.11547964404425e-06,"stable"
"GTF2F1",3021.98980688111,0.235229116579267,0.0649994414909323,0.000279460649146458,0.000549482451745707,"stable"
"GTF2H1",1304.05356237537,-0.270680921615068,0.0743400366986676,0.00021124794624035,0.000421662924408778,"stable"
"GTF2H2",358.876912208544,-0.537711486518693,0.106730280365317,3.91659773537636e-07,1.02255740403604e-06,"stable"
"GTF2H2C",592.263008469755,-0.464125857692254,0.101188765879973,3.98611768982013e-06,9.51129588330276e-06,"stable"
"GTF2H4",92.3140730584379,0.631719669441861,0.126274467136029,4.34687924716261e-07,1.13109207899686e-06,"stable"
"GTF2I-AS1",1.10800081831072,1.01997779970601,0.409760172371623,0.00744154564997801,0.0122783130450923,"stable"
"GTF2IP14",3.40326889760568,0.781102691355072,0.301796758932959,0.00611247337981792,0.0102046927962747,"stable"
"GTF2IRD2",785.042373586326,0.309301327138117,0.0885561902696313,0.000457332062462627,0.000876496658971582,"stable"
"GTF2IRD2B",910.031827978793,0.384943092588271,0.091589435494393,2.46328471003615e-05,5.45040362579835e-05,"stable"
"GTF3A",3561.97874990958,0.413059278206978,0.100919888995224,3.92538675007607e-05,8.49977272291903e-05,"stable"
"GTF3C3",964.160547153153,-0.203265016950427,0.0843624160915412,0.0155249820281309,0.0243084102804222,"stable"
"GTF3C5",1381.48924138319,0.264044009637462,0.0622275408091618,2.13240838403365e-05,4.75853010355607e-05,"stable"
"GTPBP10",680.730059998643,-0.467301241928271,0.0633427699419912,1.42735762347057e-13,5.98010968336377e-13,"stable"
"GTPBP2",1252.59160699271,0.976407420832479,0.0787904009831552,5.66087122470941e-35,7.07943326200769e-34,"stable"
"GTPBP3",309.153857651106,0.653729999227771,0.0818829719375432,1.06702989643515e-15,5.06149076561192e-15,"stable"
"GTPBP6",864.382137424889,-0.333172432922642,0.0934728482646079,0.000337507905401206,0.000657894616203958,"stable"
"GTPBP8",284.015535539169,-0.427009051147581,0.084411095259108,3.84442560310063e-07,1.00439015588243e-06,"stable"
"GTSE1",52.6186885288536,2.51881801698313,0.165333305849816,3.16821719049973e-53,8.1609629975638e-52,"up"
"GTSF1",13.6070152965016,1.19168691081937,0.272125579742458,4.84009543371645e-06,1.14632284651669e-05,"stable"
"GTSF1L",4.2917485774606,3.69418834550735,0.571115623346319,6.62744955631627e-12,2.49195527802972e-11,"up"
"GUCA1B",18.9421241118845,0.485849867491329,0.189191031804564,0.00847559650074052,0.0138802124000453,"stable"
"GUCA1C",6.34945606176307,-4.19289432367691,0.362981221334092,1.11121290166242e-34,1.37636721426123e-33,"down"
"GUCA2B",68.8552819237297,4.92625623192136,0.413219982951869,3.76705806454637e-34,4.55213876964332e-33,"up"
"GUCD1",5177.38126102732,-0.222766306293027,0.0922008420263182,0.0151498422232528,0.0237449839140248,"stable"
"GUCY1A1",1787.22460110356,1.29287635661482,0.109326736843146,1.0701259466857e-32,1.20672894888732e-31,"stable"
"GUCY1A2",156.074007447639,1.32869788229548,0.164849687569255,2.74634858265919e-16,1.3460634202442e-15,"stable"
"GUCY1B1",1503.92864399467,1.3357660541858,0.105585365557385,4.16713470365191e-37,5.74176915439281e-36,"stable"
"GUCY2C",40.6603620382198,-0.813623908603692,0.130007829046264,2.78582175052541e-10,9.34600854095011e-10,"stable"
"GUCY2D",20.0970770056198,1.42835054681137,0.335871690511327,5.81453264477802e-06,1.36571723992638e-05,"stable"
"GUF1",900.312581366503,-0.584658622140796,0.0692735396025468,2.72493691696192e-17,1.42048088310667e-16,"stable"
"GUK1",6861.92026079284,0.562293103258965,0.0920808928042666,9.97644858237649e-10,3.21538521369161e-09,"stable"
"GULP1",592.926815060199,-1.33807010680687,0.195293716419311,3.22641612691395e-12,1.24059322872058e-11,"stable"
"GUSB",2798.37700581269,0.401510996743055,0.0892777495257724,6.2830369929593e-06,1.47042009465377e-05,"stable"
"GVINP1",208.345781237017,0.860663691091533,0.166706858231533,1.52364075925679e-07,4.13176880401229e-07,"stable"
"GVINP2",0.77554211635114,-0.929013464032805,0.372563593034979,0.00865069314938067,0.0141490511116442,"stable"
"GVQW3",134.158221926191,0.718302603008604,0.14736923724574,7.83936843926493e-07,1.99636410188892e-06,"stable"
"GXYLT1",798.981969211836,0.307769594493298,0.0891031131582954,0.000527675602041267,0.0010044514075969,"stable"
"GXYLT1P6",4.18830438627011,-3.57261253711294,0.337580010684731,5.15733083127661e-27,4.45947292005596e-26,"down"
"GXYLT2",112.874346888419,1.9583991110086,0.283948535680427,8.64727793453325e-13,3.44854451076454e-12,"stable"
"GYG2",85.7697285928812,-1.1819564838187,0.349548988926543,5.50920149176199e-08,1.55236285015936e-07,"stable"
"GYPA",60.261762039462,-2.37686013810174,0.317664285072682,1.66547007869739e-14,7.37162825556879e-14,"down"
"GYPB",1.58866095444945,-0.821475360104795,0.377960172216941,0.0191028726081753,0.0294745223664173,"stable"
"GYPC",2064.86570869411,1.29547848897896,0.104952970163966,2.17251153730308e-35,2.76897119089433e-34,"stable"
"GYS1",2532.25482049363,1.32188940451052,0.129297945872506,5.44335137502474e-25,4.28512103173854e-24,"stable"
"GYS2",17.4390095978628,-0.65305247476695,0.186765790953436,0.00035086220545222,0.000682269504481035,"stable"
"GZF1",558.014893661542,-0.477333640463826,0.0713019902850129,1.96832242914398e-11,7.15491040977939e-11,"stable"
"GZMA",454.068292745799,2.42994175886027,0.210755899016673,1.0073406361429e-31,1.08296094428548e-30,"up"
"GZMAP1",0.925301493691185,1.99400882827216,0.549653114289848,7.80768675480485e-05,0.00016367464329527,"stable"
"GZMB",204.172623447399,2.4651542926728,0.204412321373821,1.92325257618951e-34,2.35461932119605e-33,"up"
"GZMH",247.847049642022,2.72585034988859,0.178736591322092,1.38838871895544e-53,3.64898642320502e-52,"up"
"GZMK",588.094918536557,2.30146369930964,0.270504361104716,2.37236231616005e-18,1.31342912254168e-17,"up"
"GZMM",43.2864475567247,1.83070785671785,0.222475988028543,4.14931091434906e-17,2.13762951220204e-16,"stable"
"H1-0",3547.74918185073,-0.836323056406967,0.144491084548501,4.51703201390732e-09,1.37963808336629e-08,"stable"
"H1-10",938.856898478726,0.729980283605732,0.159878339717478,4.48848498136405e-06,1.06597512775159e-05,"stable"
"H1-2",3237.29255152196,1.18020308852145,0.182996966210199,8.59753034674613e-11,2.98586266449411e-10,"stable"
"H1-6",1.85084063157893,2.30251668271594,0.467894107752279,5.52397395823341e-08,1.55596053697137e-07,"up"
"H19",3589.93558623657,0.68896923040128,0.277805079058605,0.010360257325874,0.0167557266349703,"stable"
"H2AC1",1.30956799820573,-1.06902313520552,0.420106388918032,0.00584226814070453,0.00978164048924689,"stable"
"H2AC11",26.575296219937,2.41144572927795,0.273560985379751,1.55350722195678e-19,9.31864223866193e-19,"up"
"H2AC13",8.55651614308588,3.82837138175183,0.435114151663987,1.73191122466353e-19,1.03488028682358e-18,"up"
"H2AC20",15.1790468752126,0.786400183484982,0.191893231315539,2.51577442715361e-05,5.56126099399078e-05,"stable"
"H2AC25",31.4660857670242,1.34202432112359,0.273985804138628,3.21728016676286e-07,8.47100700624603e-07,"stable"
"H2AJ",1375.35377871079,0.446224171999721,0.122550681139274,0.000240462136223198,0.000476423151884063,"stable"
"H2AX",281.344352206648,0.951927385877358,0.152937004515848,2.62722857460526e-10,8.83304137861076e-10,"stable"
"H2AZ2",4444.50012258831,-0.302719195030773,0.0836452039942145,0.000279666142989213,0.000549793651806401,"stable"
"H2BC1",0.482932199251502,-1.53881337728502,0.509334626099864,0.00261165194736731,0.00458357908097642,"stable"
"H2BC11",12.3057195176286,1.41778752272883,0.279592917791558,1.27941827995456e-07,3.49144897070456e-07,"stable"
"H2BC12",964.042964525703,2.07256577390064,0.181224489594778,5.81011643280213e-31,6.02647533426416e-30,"up"
"H2BC12L",11.1878758424424,2.02283765937244,0.241480311300515,9.26917928456159e-18,4.97217481733013e-17,"up"
"H2BC13",1.96229005140953,3.37374914687386,0.543695213401235,3.23724823343167e-12,1.24434734836068e-11,"up"
"H2BC15",13.9176816994675,1.12451013418996,0.153012763459593,1.12461885882307e-13,4.73817165669516e-13,"stable"
"H2BC19P",9.26788909595266,0.947233023304059,0.176302406986119,4.97935035582641e-08,1.40783332182824e-07,"stable"
"H2BC20P",247.721221942102,1.01897613091227,0.12965179178152,2.40468018132274e-15,1.1156796792961e-14,"stable"
"H2BC21",482.60691326539,-0.804272740187758,0.144890117475994,2.01688878606674e-08,5.86919173610974e-08,"stable"
"H2BC26",1.94693726922346,1.61805237733749,0.506479497943771,0.000346376012775424,0.000673996142181709,"stable"
"H2BC4",111.630804867342,0.850130621798188,0.212102366655361,3.72864488075224e-05,8.08955787693996e-05,"stable"
"H2BC5",1181.76844903955,0.358838579551703,0.138112170527368,0.00870745738517158,0.0142318981309122,"stable"
"H2BP9",1.17203776416078,3.01162237604245,0.703685634783997,2.73940618490433e-06,6.62407190256305e-06,"up"
"H2BW2",6.4017368812296,2.6964977171138,0.335402327357687,1.27925111327624e-16,6.38692997936334e-16,"up"
"H3-3A",5470.37220635383,-0.22769798567279,0.0931418208968308,0.0130023576556494,0.020573004034073,"stable"
"H3-3B",14308.1989389129,0.188859224863563,0.0742261703233366,0.0123175277788401,0.0195669793316662,"stable"
"H3C12",0.41316706841357,3.0881605649157,1.10372542535043,0.010459308588876,0.0167795700861569,"stable"
"H3C14",3.35829672788251,0.729598092536417,0.287412046867546,0.00786507216750505,0.0129376992436085,"stable"
"H3C15",3.52536378442506,1.10262745576732,0.271196455453975,2.49886886675117e-05,5.5254639095212e-05,"stable"
"H3C4",14.4281305003108,0.936443660555902,0.211732691503136,5.55023282504954e-06,1.30614170352808e-05,"stable"
"H3C9P",0.770610194153674,1.36507857055749,0.475385779262107,0.00146443228273578,0.00265025026313713,"stable"
"H3P36",17.7831759313959,-0.307774381240691,0.136875626074194,0.0235070553262286,0.0357791548680671,"stable"
"H4C11",14.1512400101242,1.43094172054444,0.233931221725654,2.42872607706422e-10,8.19404743994748e-10,"stable"
"H4C15",192.297274941938,1.85605990873701,0.168328075449691,1.28297674847138e-15,6.05500538405039e-15,"stable"
"H4C16",33.657970918591,0.749140188428767,0.181294941777095,2.58977094136878e-05,5.71886260224878e-05,"stable"
"H4C3",3.02796926483463,-0.980923243367797,0.233811655503918,1.35293748789479e-05,3.07271065474672e-05,"stable"
"H4C8",191.189767669025,1.84916715760572,0.172320170664437,8.99078877925916e-15,4.06050247311538e-14,"stable"
"H6PD",2564.37137028655,1.20232932269235,0.114103374990767,2.6071959272052e-26,2.18306955630709e-25,"stable"
"HAAO",2488.45581219566,-0.545381816733704,0.149902679157965,0.000230963111489528,0.000458695694170161,"stable"
"HABP2",1892.35493954248,1.4234376098761,0.418092457205791,0.000179023352688774,0.000360867191024133,"stable"
"HABP4",1345.55135344945,-1.32076416972735,0.0971639646621331,1.98212559463021e-42,3.44446094004173e-41,"stable"
"HACD2",1394.73031905423,-0.48526812694769,0.11543375414092,2.12519807869227e-05,4.74380391683553e-05,"stable"
"HACD3",3242.92628600632,-1.62956928307945,0.119305743836106,6.11752345185933e-43,1.0941063832565e-41,"stable"
"HACE1",430.175911811437,-0.533320844450793,0.117118160416627,4.52096989694092e-06,1.07347104129873e-05,"stable"
"HACL1",876.508652168372,-1.90620964338887,0.0981823573418195,1.64756839258678e-84,1.25787795376314e-82,"stable"
"HADH",4194.76718191389,-2.87205788608995,0.107738119581187,2.29791777492128e-157,1.02902525590033e-154,"down"
"HADHA",11744.1679344496,-0.530858019351867,0.0789219144098615,1.18606216048379e-11,4.37904605502228e-11,"stable"
"HADHAP1",3.59652370361172,2.05814770261188,0.42721708915554,2.31706502706232e-07,6.17901697436706e-07,"up"
"HADHB",8076.06776255882,-0.958809293844546,0.0945852284087756,1.51835507674862e-24,1.16726366184115e-23,"stable"
"HAGH",3170.91630106815,-1.56293102407248,0.116303670766568,1.03559755502824e-41,1.73989355457342e-40,"stable"
"HAGHL",98.2243318910662,1.15729590631679,0.266113094519428,5.53459438682967e-06,1.30259313616046e-05,"stable"
"HAGLR",196.109798269123,-1.10237756115137,0.228927064358648,7.93961032711667e-07,2.02056574947802e-06,"stable"
"HAL",19.0509690000715,0.782370990912522,0.179393960871165,8.49425952891372e-06,1.96305406302387e-05,"stable"
"HAMP",46.4010445168263,4.49634890168127,0.376956751917383,2.70132090516321e-34,3.28303541741287e-33,"up"
"HAND1",0.992891246754467,3.4342281344787,1.31296230775005,0.00968141760868172,0.0157211639076543,"up"
"HAND2",0.793468696122261,0.362712769985137,0.407033995833383,0.000218943314364543,0.000436275373805643,"stable"
"HAO1",25.2081523120357,-4.45619209570308,0.605624687627876,2.72011190350402e-14,1.18704133779975e-13,"down"
"HAO2",5521.46830553563,-3.92859811263951,0.266603421152151,4.05380814669393e-50,9.45861488015178e-49,"down"
"HAO2-IT1",6.09674889330212,-2.6205111143546,0.363342875594653,7.01633143582142e-14,2.9972902919563e-13,"down"
"HAP1",15.0407595779164,-0.935778663348908,0.276967889037769,0.00042040509345037,0.000809857131542465,"stable"
"HAPLN1",319.084401743762,5.2972960283885,0.349280212091844,2.58631292367186e-53,6.69909707904593e-52,"up"
"HAPLN2",15.4629310500436,1.81696387778806,0.293129359622769,1.14855895545026e-10,3.9610995018683e-10,"stable"
"HAPLN3",192.794967845957,2.0963685154227,0.177548361291978,6.62299184657155e-33,7.53041934273755e-32,"up"
"HAPLN4",45.9250115850271,1.55996494130981,0.315259686980447,1.75713092308995e-07,4.73735679924424e-07,"stable"
"HAPSTR1",1526.15321146369,-0.189031942665727,0.0838044786429502,0.0234329612124183,0.0356850392251895,"stable"
"HAR1B",1.65983680857578,0.778037456676922,0.350257976886896,0.0183141573609692,0.0283609408996161,"stable"
"HARBI1",81.9067462657287,-0.463388385379586,0.0990391563555823,2.577455110408e-06,6.24998643142358e-06,"stable"
"HARS1",2582.35691679095,0.479138887484506,0.0689613851251855,4.0788667997934e-12,1.55680203737075e-11,"stable"
"HAS1",2.15054648577719,0.882653978626325,0.367934645911651,0.00932688309442232,0.0151793262326473,"stable"
"HAS3",84.3253692899499,0.858183584046707,0.158719497999651,4.17700151882168e-08,1.18674545348074e-07,"stable"
"HASPIN",8.57635703025492,2.1754642333438,0.215298061285695,1.67151099101305e-24,1.28246474256112e-23,"up"
"HAT1",1353.10229179715,-0.329884978705363,0.12007670518866,0.00562466910530191,0.00943291644119988,"stable"
"HAUS1",473.536878611283,0.304294601366304,0.082876336027641,0.000229699602442537,0.000456419911466585,"stable"
"HAUS3",452.307872950187,0.468429843042725,0.0676226627874544,3.81775835188671e-12,1.46001512534134e-11,"stable"
"HAUS6",570.267398939582,0.744529121673136,0.0796556011320982,8.74485791496316e-21,5.55766270217882e-20,"stable"
"HAUS7",340.043809698807,1.85356738734843,0.226562931416666,5.58145372227861e-17,2.8502134073899e-16,"stable"
"HAUS8",156.302320659853,0.523540629490037,0.0854493990164576,7.31534248575786e-10,2.38011827753748e-09,"stable"
"HAVCR1",768.638097308747,3.1074643280346,0.24004719025972,1.44467473347716e-39,2.22491374627971e-38,"up"
"HAVCR2",2715.39344141778,0.664885642936702,0.203238474336474,0.000990836713272786,0.00182912824681069,"stable"
"HBD",13.3113462668418,-0.889004938402364,0.438841791727796,0.0257051259238292,0.0388404102434811,"stable"
"HBE1",5.37485699455853,-0.748787292220606,0.282938514428346,0.00539741674130983,0.00907205473062947,"stable"
"HBG1",7.19071157827923,2.66265689619078,0.504526983161854,1.57344708119314e-05,3.55272847208993e-05,"up"
"HBG2",19.1008133564971,2.15013679550725,0.33893776601807,2.42600714591745e-07,6.46213708531615e-07,"up"
"HBM",1.05318883894639,0.540888231899966,0.74249267230321,0.0186723488850292,0.0288695515660839,"stable"
"HBP1",1997.06398917537,-0.2710916984961,0.124053505767002,0.0249818165856753,0.0378407975680762,"stable"
"HBS1L",1403.43505500332,-0.57105078257306,0.090897831499914,2.79689473638974e-10,9.38045381413963e-10,"stable"
"HCAR1",29.2488686392502,-1.80867494073253,0.219918694014776,6.48958832870963e-17,3.30381621824076e-16,"stable"
"HCAR2",28.6882305476211,0.355774498200319,0.24762743245132,0.031645196704473,0.0470735946378151,"stable"
"HCCS",626.268457278936,-0.545802264507733,0.0927800581071066,3.44028485132943e-09,1.06303706273961e-08,"stable"
"HCFC1",946.25889116199,0.354659594736145,0.149212109087169,0.016251169999837,0.0253669891819417,"stable"
"HCFC1R1",4187.52037862324,1.71709537697785,0.16890894019159,2.84578003033012e-24,2.15701432943348e-23,"stable"
"HCG11",318.038196325076,0.349923498612241,0.155958334963166,0.0230364179864395,0.0351133095000477,"stable"
"HCG14",6.63514186878328,-1.12339211168364,0.180433856906414,1.99845502940579e-10,6.7906061308541e-10,"stable"
"HCG22",2.23042185086446,1.61946954733128,0.336140308982386,0.000527339592916124,0.00100405803439451,"stable"
"HCG23",287.629460191395,0.651193816321437,0.136268394543732,1.6780194455656e-06,4.13879470495081e-06,"stable"
"HCG27",152.589124943753,2.27605366755186,0.19217817984733,3.08694119085392e-33,3.57091468307125e-32,"up"
"HCG9",4.9097521047081,0.820187192607631,0.200500541779216,3.03793742040066e-05,6.65488342158512e-05,"stable"
"HCK",544.451538051888,1.92609466790448,0.138510436934391,1.03974388580123e-44,1.96521721791944e-43,"stable"
"HCLS1",2167.54122920089,1.80990821050013,0.128591921203873,1.3660381065914e-45,2.66411753350814e-44,"stable"
"HCN2",14.6572729326893,-2.49450770255531,0.206392474371642,2.82440491823425e-34,3.42904551230463e-33,"down"
